[1012] (sup=11.050, per=403.000, score=0.093)
[472] (sup=5.370, per=893.000, score=0.080)
[551] (sup=4.140, per=882.000, score=0.080)
[387] (sup=8.590, per=923.000, score=0.080)
[305] (sup=7.400, per=913.000, score=0.080)
[751] (sup=8.620, per=924.000, score=0.080)
[438] (sup=3.830, per=881.000, score=0.080)
[402] (sup=6.900, per=910.000, score=0.080)
[133] (sup=5.110, per=894.000, score=0.080)
[448] (sup=10.000, per=938.000, score=0.080)
[1432] (sup=8.550, per=925.000, score=0.080)
[1381] (sup=5.540, per=898.000, score=0.080)
[1171] (sup=1.880, per=866.000, score=0.080)
[807] (sup=5.340, per=898.000, score=0.079)
[170] (sup=6.610, per=910.000, score=0.079)
[128] (sup=7.460, per=918.000, score=0.079)
[996] (sup=6.010, per=905.000, score=0.079)
[1287] (sup=3.630, per=884.000, score=0.079)
[239] (sup=4.710, per=895.000, score=0.079)
[76] (sup=4.910, per=897.000, score=0.079)
[763] (sup=5.890, per=906.000, score=0.079)
[459] (sup=7.880, per=924.000, score=0.079)
[228] (sup=5.410, per=903.000, score=0.079)
[200] (sup=6.520, per=913.000, score=0.079)
[1069] (sup=5.900, per=908.000, score=0.079)
[747] (sup=6.420, per=913.000, score=0.079)
[1028] (sup=5.840, per=908.000, score=0.079)
[140] (sup=6.630, per=916.000, score=0.079)
[690] (sup=7.950, per=928.000, score=0.079)
[160] (sup=4.680, per=899.000, score=0.079)
[1135] (sup=4.660, per=899.000, score=0.079)
[830] (sup=3.490, per=889.000, score=0.079)
[101] (sup=8.590, per=935.000, score=0.079)
[933] (sup=7.320, per=924.000, score=0.079)
[691] (sup=5.420, per=907.000, score=0.079)
[1547] (sup=6.850, per=920.000, score=0.079)
[1109] (sup=5.160, per=905.000, score=0.079)
[283] (sup=8.110, per=933.000, score=0.079)
[818] (sup=5.550, per=910.000, score=0.079)
[544] (sup=5.640, per=911.000, score=0.079)
[992] (sup=6.360, per=918.000, score=0.079)
[51] (sup=7.770, per=931.000, score=0.079)
[1453] (sup=7.990, per=933.000, score=0.079)
[276] (sup=7.850, per=932.000, score=0.079)
[1165] (sup=7.150, per=926.000, score=0.079)
[1206] (sup=6.360, per=919.000, score=0.079)
[1489] (sup=7.280, per=928.000, score=0.079)
[1231] (sup=4.800, per=906.000, score=0.079)
[1240] (sup=6.540, per=922.000, score=0.079)
[1408] (sup=6.030, per=918.000, score=0.079)
[323] (sup=8.230, per=938.000, score=0.079)
[296] (sup=6.290, per=921.000, score=0.079)
[1443] (sup=5.730, per=916.000, score=0.079)
[1235] (sup=6.270, per=921.000, score=0.079)
[372] (sup=5.140, per=911.000, score=0.079)
[229] (sup=5.000, per=910.000, score=0.079)
[322] (sup=6.790, per=928.000, score=0.079)
[989] (sup=7.660, per=936.000, score=0.079)
[593] (sup=3.400, per=898.000, score=0.079)
[1035] (sup=6.700, per=928.000, score=0.079)
[630] (sup=5.540, per=918.000, score=0.079)
[1464] (sup=8.930, per=950.000, score=0.079)
[693] (sup=5.340, per=918.000, score=0.079)
[1064] (sup=5.530, per=920.000, score=0.079)
[252] (sup=5.040, per=916.000, score=0.079)
[1346] (sup=7.360, per=937.000, score=0.079)
[70] (sup=2.670, per=896.000, score=0.079)
[1395] (sup=5.520, per=922.000, score=0.079)
[454] (sup=5.850, per=925.000, score=0.079)
[1338] (sup=7.160, per=937.000, score=0.079)
[1061] (sup=4.590, per=914.000, score=0.079)
[862] (sup=6.670, per=933.000, score=0.079)
[320] (sup=7.580, per=942.000, score=0.079)
[861] (sup=4.780, per=917.000, score=0.079)
[826] (sup=5.980, per=928.000, score=0.079)
[1450] (sup=4.720, per=917.000, score=0.079)
[1341] (sup=4.680, per=917.000, score=0.079)
[75] (sup=3.860, per=910.000, score=0.079)
[353] (sup=5.160, per=922.000, score=0.079)
[368] (sup=6.990, per=940.000, score=0.079)
[1479] (sup=4.650, per=919.000, score=0.079)
[159] (sup=3.980, per=913.000, score=0.079)
[1344] (sup=5.290, per=925.000, score=0.079)
[750] (sup=4.490, per=918.000, score=0.079)
[284] (sup=9.890, per=967.000, score=0.079)
[726] (sup=6.300, per=939.000, score=0.079)
[537] (sup=5.370, per=931.000, score=0.079)
[1349] (sup=5.470, per=932.000, score=0.079)
[1465] (sup=8.120, per=956.000, score=0.079)
[92] (sup=2.340, per=904.000, score=0.079)
[710] (sup=4.540, per=924.000, score=0.079)
[360] (sup=8.810, per=964.000, score=0.079)
[1540] (sup=6.770, per=946.000, score=0.079)
[1209] (sup=6.730, per=946.000, score=0.079)
[578] (sup=6.590, per=945.000, score=0.079)
[980] (sup=6.570, per=945.000, score=0.079)
[525] (sup=5.190, per=933.000, score=0.079)
[1162] (sup=6.360, per=944.000, score=0.079)
[1079] (sup=5.610, per=938.000, score=0.079)
[1329] (sup=4.200, per=926.000, score=0.079)
[29] (sup=6.330, per=947.000, score=0.079)
[1475] (sup=5.130, per=937.000, score=0.079)
[490] (sup=3.770, per=925.000, score=0.079)
[190] (sup=6.100, per=946.000, score=0.078)
[218] (sup=5.740, per=943.000, score=0.078)
[590] (sup=5.400, per=940.000, score=0.078)
[1066] (sup=6.280, per=948.000, score=0.078)
[1554] (sup=4.860, per=937.000, score=0.078)
[1048] (sup=8.620, per=971.000, score=0.078)
[33] (sup=9.140, per=976.000, score=0.078)
[1203] (sup=4.490, per=935.000, score=0.078)
[1297] (sup=3.530, per=927.000, score=0.078)
[1278] (sup=9.410, per=980.000, score=0.078)
[1524] (sup=5.680, per=947.000, score=0.078)
[926] (sup=7.550, per=966.000, score=0.078)
[766] (sup=5.990, per=952.000, score=0.078)
[1031] (sup=4.640, per=941.000, score=0.078)
[1482] (sup=1.740, per=915.000, score=0.078)
[912] (sup=5.870, per=953.000, score=0.078)
[632] (sup=2.860, per=926.000, score=0.078)
[1471] (sup=5.510, per=950.000, score=0.078)
[1067] (sup=4.690, per=943.000, score=0.078)
[1420] (sup=4.700, per=944.000, score=0.078)
[542] (sup=7.620, per=971.000, score=0.078)
[484] (sup=7.260, per=968.000, score=0.078)
[1075] (sup=5.220, per=950.000, score=0.078)
[681] (sup=5.400, per=952.000, score=0.078)
[1490] (sup=1.730, per=919.000, score=0.078)
[405] (sup=9.010, per=985.000, score=0.078)
[96] (sup=5.910, per=960.000, score=0.078)
[622] (sup=7.890, per=978.000, score=0.078)
[1114] (sup=5.530, per=957.000, score=0.078)
[20] (sup=8.360, per=983.000, score=0.078)
[1399] (sup=8.200, per=982.000, score=0.078)
[835] (sup=6.740, per=969.000, score=0.078)
[138] (sup=4.330, per=948.000, score=0.078)
[1302] (sup=4.440, per=950.000, score=0.078)
[1248] (sup=4.430, per=950.000, score=0.078)
[1379] (sup=4.350, per=950.000, score=0.078)
[1239] (sup=4.630, per=953.000, score=0.078)
[1247] (sup=7.070, per=975.000, score=0.078)
[627] (sup=5.990, per=966.000, score=0.078)
[971] (sup=4.300, per=951.000, score=0.078)
[1266] (sup=5.440, per=962.000, score=0.078)
[367] (sup=2.950, per=940.000, score=0.078)
[564] (sup=7.780, per=984.000, score=0.078)
[712] (sup=5.720, per=967.000, score=0.078)
[1477] (sup=5.660, per=967.000, score=0.078)
[1053] (sup=4.320, per=955.000, score=0.078)
[928] (sup=6.410, per=974.000, score=0.078)
[28] (sup=5.490, per=967.000, score=0.078)
[1355] (sup=5.040, per=963.000, score=0.078)
[784] (sup=1.810, per=934.000, score=0.078)
[1198] (sup=4.320, per=957.000, score=0.078)
[299] (sup=5.300, per=966.000, score=0.078)
[791] (sup=5.780, per=972.000, score=0.078)
[936] (sup=5.120, per=967.000, score=0.078)
[1242] (sup=6.560, per=980.000, score=0.078)
[676] (sup=7.000, per=985.000, score=0.078)
[821] (sup=4.710, per=965.000, score=0.078)
[860] (sup=7.840, per=994.000, score=0.078)
[10] (sup=7.720, per=993.000, score=0.078)
[914] (sup=5.440, per=974.000, score=0.078)
[465] (sup=5.640, per=976.000, score=0.078)
[812] (sup=7.340, per=992.000, score=0.078)
[879] (sup=7.860, per=997.000, score=0.078)
[1523] (sup=3.970, per=962.000, score=0.078)
[399] (sup=6.370, per=984.000, score=0.078)
[574] (sup=6.590, per=986.000, score=0.078)
[278] (sup=7.810, per=997.000, score=0.078)
[102] (sup=7.120, per=992.000, score=0.078)
[1123] (sup=2.410, per=950.000, score=0.078)
[1218] (sup=3.810, per=963.000, score=0.078)
[185] (sup=5.580, per=979.000, score=0.078)
[822] (sup=3.890, per=964.000, score=0.078)
[46] (sup=5.430, per=978.000, score=0.078)
[1205] (sup=7.380, per=996.000, score=0.078)
[1303] (sup=5.810, per=982.000, score=0.078)
[1313] (sup=6.450, per=988.000, score=0.078)
[596] (sup=3.310, per=960.000, score=0.078)
[142] (sup=4.470, per=971.000, score=0.078)
[1100] (sup=3.540, per=963.000, score=0.078)
[1544] (sup=5.180, per=978.000, score=0.078)
[285] (sup=6.570, per=991.000, score=0.078)
[317] (sup=2.470, per=955.000, score=0.077)
[441] (sup=4.130, per=970.000, score=0.077)
[1509] (sup=5.890, per=986.000, score=0.077)
[878] (sup=9.870, per=1022.000, score=0.077)
[1462] (sup=2.020, per=952.000, score=0.077)
[280] (sup=3.680, per=967.000, score=0.077)
[467] (sup=5.510, per=984.000, score=0.077)
[1086] (sup=7.380, per=1002.000, score=0.077)
[880] (sup=5.260, per=983.000, score=0.077)
[1265] (sup=5.420, per=985.000, score=0.077)
[698] (sup=6.480, per=995.000, score=0.077)
[1104] (sup=8.770, per=1016.000, score=0.077)
[187] (sup=5.880, per=990.000, score=0.077)
[1269] (sup=6.730, per=998.000, score=0.077)
[1539] (sup=5.580, per=988.000, score=0.077)
[1228] (sup=3.210, per=967.000, score=0.077)
[1225] (sup=4.330, per=978.000, score=0.077)
[1308] (sup=11.760, per=1045.000, score=0.077)
[720] (sup=8.300, per=1014.000, score=0.077)
[523] (sup=6.960, per=1002.000, score=0.077)
[1433] (sup=4.180, per=977.000, score=0.077)
[403] (sup=6.570, per=999.000, score=0.077)
[464] (sup=7.330, per=1006.000, score=0.077)
[332] (sup=7.420, per=1007.000, score=0.077)
[656] (sup=4.350, per=980.000, score=0.077)
[1431] (sup=7.010, per=1004.000, score=0.077)
[1158] (sup=5.230, per=988.000, score=0.077)
[1108] (sup=4.190, per=979.000, score=0.077)
[273] (sup=5.650, per=993.000, score=0.077)
[147] (sup=5.760, per=994.000, score=0.077)
[1126] (sup=6.060, per=997.000, score=0.077)
[1418] (sup=8.490, per=1019.000, score=0.077)
[565] (sup=4.200, per=981.000, score=0.077)
[436] (sup=8.510, per=1020.000, score=0.077)
[155] (sup=7.020, per=1007.000, score=0.077)
[665] (sup=4.550, per=986.000, score=0.077)
[1044] (sup=6.170, per=1001.000, score=0.077)
[909] (sup=5.120, per=992.000, score=0.077)
[1236] (sup=4.310, per=986.000, score=0.077)
[53] (sup=4.400, per=988.000, score=0.077)
[1196] (sup=7.080, per=1013.000, score=0.077)
[1394] (sup=9.280, per=1033.000, score=0.077)
[1498] (sup=5.190, per=997.000, score=0.077)
[451] (sup=5.850, per=1003.000, score=0.077)
[893] (sup=6.070, per=1005.000, score=0.077)
[210] (sup=4.260, per=989.000, score=0.077)
[977] (sup=3.470, per=982.000, score=0.077)
[358] (sup=7.400, per=1018.000, score=0.077)
[277] (sup=5.590, per=1003.000, score=0.077)
[417] (sup=3.810, per=987.000, score=0.077)
[1467] (sup=3.580, per=985.000, score=0.077)
[309] (sup=5.000, per=998.000, score=0.077)
[509] (sup=5.430, per=1002.000, score=0.077)
[1499] (sup=6.170, per=1010.000, score=0.077)
[902] (sup=6.800, per=1016.000, score=0.077)
[637] (sup=6.360, per=1013.000, score=0.077)
[149] (sup=7.640, per=1025.000, score=0.077)
[810] (sup=4.690, per=999.000, score=0.077)
[942] (sup=5.620, per=1008.000, score=0.077)
[1314] (sup=9.370, per=1042.000, score=0.077)
[852] (sup=9.360, per=1042.000, score=0.077)
[424] (sup=7.080, per=1022.000, score=0.077)
[1351] (sup=9.780, per=1048.000, score=0.077)
[705] (sup=7.970, per=1032.000, score=0.077)
[849] (sup=5.630, per=1011.000, score=0.077)
[1008] (sup=2.900, per=987.000, score=0.077)
[58] (sup=6.230, per=1017.000, score=0.077)
[687] (sup=4.430, per=1001.000, score=0.077)
[1076] (sup=6.810, per=1023.000, score=0.077)
[72] (sup=2.680, per=986.000, score=0.077)
[1500] (sup=5.680, per=1013.000, score=0.077)
[1215] (sup=5.890, per=1015.000, score=0.077)
[960] (sup=3.450, per=994.000, score=0.077)
[866] (sup=4.020, per=1000.000, score=0.077)
[1057] (sup=5.460, per=1013.000, score=0.077)
[1548] (sup=7.540, per=1033.000, score=0.077)
[83] (sup=7.490, per=1033.000, score=0.077)
[1043] (sup=8.170, per=1040.000, score=0.077)
[776] (sup=7.630, per=1036.000, score=0.077)
[275] (sup=5.810, per=1020.000, score=0.077)
[1350] (sup=7.750, per=1038.000, score=0.077)
[397] (sup=6.840, per=1030.000, score=0.077)
[357] (sup=8.900, per=1049.000, score=0.077)
[885] (sup=7.220, per=1034.000, score=0.077)
[90] (sup=7.070, per=1033.000, score=0.077)
[680] (sup=3.700, per=1003.000, score=0.077)
[491] (sup=6.130, per=1025.000, score=0.077)
[4] (sup=3.900, per=1005.000, score=0.077)
[628] (sup=4.300, per=1010.000, score=0.077)
[670] (sup=3.160, per=1000.000, score=0.077)
[1330] (sup=4.660, per=1014.000, score=0.077)
[631] (sup=9.660, per=1059.000, score=0.077)
[882] (sup=9.980, per=1062.000, score=0.077)
[1441] (sup=4.030, per=1010.000, score=0.077)
[115] (sup=6.110, per=1029.000, score=0.076)
[294] (sup=5.290, per=1022.000, score=0.076)
[195] (sup=5.600, per=1025.000, score=0.076)
[460] (sup=3.910, per=1010.000, score=0.076)
[1542] (sup=6.420, per=1033.000, score=0.076)
[773] (sup=5.150, per=1022.000, score=0.076)
[1152] (sup=5.370, per=1024.000, score=0.076)
[859] (sup=6.330, per=1033.000, score=0.076)
[1392] (sup=6.270, per=1033.000, score=0.076)
[1445] (sup=5.680, per=1028.000, score=0.076)
[1003] (sup=2.090, per=996.000, score=0.076)
[761] (sup=7.670, per=1047.000, score=0.076)
[803] (sup=5.520, per=1028.000, score=0.076)
[1307] (sup=4.320, per=1018.000, score=0.076)
[1356] (sup=4.870, per=1023.000, score=0.076)
[359] (sup=2.600, per=1004.000, score=0.076)
[1033] (sup=4.260, per=1019.000, score=0.076)
[199] (sup=3.330, per=1011.000, score=0.076)
[463] (sup=3.880, per=1016.000, score=0.076)
[1214] (sup=4.250, per=1020.000, score=0.076)
[1507] (sup=4.990, per=1027.000, score=0.076)
[1139] (sup=3.970, per=1018.000, score=0.076)
[288] (sup=5.160, per=1029.000, score=0.076)
[1234] (sup=2.020, per=1001.000, score=0.076)
[851] (sup=5.360, per=1032.000, score=0.076)
[1023] (sup=3.800, per=1018.000, score=0.076)
[775] (sup=6.640, per=1044.000, score=0.076)
[1029] (sup=7.400, per=1052.000, score=0.076)
[605] (sup=5.370, per=1035.000, score=0.076)
[256] (sup=2.320, per=1008.000, score=0.076)
[1325] (sup=6.650, per=1047.000, score=0.076)
[1360] (sup=4.070, per=1025.000, score=0.076)
[925] (sup=7.700, per=1058.000, score=0.076)
[717] (sup=5.470, per=1039.000, score=0.076)
[1063] (sup=4.010, per=1026.000, score=0.076)
[1102] (sup=5.270, per=1038.000, score=0.076)
[639] (sup=7.380, per=1057.000, score=0.076)
[1324] (sup=5.240, per=1039.000, score=0.076)
[556] (sup=5.500, per=1043.000, score=0.076)
[1481] (sup=4.560, per=1035.000, score=0.076)
[613] (sup=4.080, per=1032.000, score=0.076)
[453] (sup=1.740, per=1012.000, score=0.076)
[865] (sup=5.920, per=1050.000, score=0.076)
[1516] (sup=8.580, per=1074.000, score=0.076)
[654] (sup=3.750, per=1031.000, score=0.076)
[550] (sup=6.180, per=1054.000, score=0.076)
[118] (sup=4.800, per=1042.000, score=0.076)
[351] (sup=5.800, per=1052.000, score=0.076)
[1042] (sup=5.130, per=1046.000, score=0.076)
[616] (sup=5.420, per=1049.000, score=0.076)
[979] (sup=6.030, per=1055.000, score=0.076)
[966] (sup=6.020, per=1056.000, score=0.076)
[1186] (sup=2.960, per=1029.000, score=0.076)
[1529] (sup=5.020, per=1048.000, score=0.076)
[600] (sup=6.860, per=1066.000, score=0.076)
[174] (sup=4.600, per=1047.000, score=0.076)
[178] (sup=5.060, per=1052.000, score=0.076)
[684] (sup=4.130, per=1044.000, score=0.076)
[757] (sup=3.020, per=1035.000, score=0.076)
[931] (sup=5.830, per=1061.000, score=0.076)
[1537] (sup=4.520, per=1050.000, score=0.076)
[1051] (sup=3.440, per=1041.000, score=0.076)
[1496] (sup=6.700, per=1071.000, score=0.076)
[1221] (sup=5.650, per=1062.000, score=0.076)
[1191] (sup=5.540, per=1063.000, score=0.076)
[846] (sup=4.420, per=1053.000, score=0.076)
[184] (sup=4.520, per=1054.000, score=0.076)
[771] (sup=4.670, per=1056.000, score=0.076)
[1081] (sup=8.670, per=1092.000, score=0.076)
[1040] (sup=3.650, per=1047.000, score=0.076)
[1167] (sup=2.400, per=1036.000, score=0.076)
[462] (sup=2.880, per=1041.000, score=0.076)
[7] (sup=4.300, per=1054.000, score=0.075)
[951] (sup=7.100, per=1081.000, score=0.075)
[321] (sup=7.610, per=1087.000, score=0.075)
[389] (sup=7.350, per=1085.000, score=0.075)
[205] (sup=3.680, per=1052.000, score=0.075)
[152] (sup=5.300, per=1067.000, score=0.075)
[825] (sup=7.830, per=1090.000, score=0.075)
[1320] (sup=6.890, per=1082.000, score=0.075)
[1147] (sup=6.760, per=1081.000, score=0.075)
[60] (sup=5.130, per=1067.000, score=0.075)
[908] (sup=7.120, per=1085.000, score=0.075)
[64] (sup=5.430, per=1070.000, score=0.075)
[1188] (sup=3.410, per=1052.000, score=0.075)
[516] (sup=6.920, per=1084.000, score=0.075)
[1107] (sup=7.930, per=1094.000, score=0.075)
[362] (sup=8.470, per=1099.000, score=0.075)
[1151] (sup=4.900, per=1068.000, score=0.075)
[109] (sup=4.030, per=1061.000, score=0.075)
[521] (sup=5.130, per=1072.000, score=0.075)
[1367] (sup=5.460, per=1075.000, score=0.075)
[18] (sup=3.300, per=1056.000, score=0.075)
[216] (sup=5.140, per=1073.000, score=0.075)
[1095] (sup=5.570, per=1077.000, score=0.075)
[157] (sup=5.340, per=1076.000, score=0.075)
[393] (sup=6.770, per=1089.000, score=0.075)
[644] (sup=5.380, per=1077.000, score=0.075)
[428] (sup=3.600, per=1061.000, score=0.075)
[1534] (sup=6.620, per=1089.000, score=0.075)
[910] (sup=6.240, per=1086.000, score=0.075)
[1273] (sup=4.440, per=1072.000, score=0.075)
[1557] (sup=3.720, per=1067.000, score=0.075)
[947] (sup=7.190, per=1099.000, score=0.075)
[429] (sup=3.960, per=1070.000, score=0.075)
[255] (sup=5.030, per=1080.000, score=0.075)
[1006] (sup=7.660, per=1104.000, score=0.075)
[1290] (sup=5.010, per=1081.000, score=0.075)
[1401] (sup=7.340, per=1102.000, score=0.075)
[201] (sup=4.960, per=1081.000, score=0.075)
[847] (sup=3.880, per=1074.000, score=0.075)
[1528] (sup=4.540, per=1080.000, score=0.075)
[1437] (sup=7.170, per=1104.000, score=0.075)
[612] (sup=5.240, per=1087.000, score=0.075)
[506] (sup=6.340, per=1098.000, score=0.075)
[1397] (sup=7.640, per=1110.000, score=0.075)
[297] (sup=5.810, per=1094.000, score=0.075)
[1455] (sup=4.690, per=1085.000, score=0.075)
[1129] (sup=4.090, per=1080.000, score=0.075)
[729] (sup=7.480, per=1111.000, score=0.075)
[603] (sup=5.470, per=1093.000, score=0.075)
[1132] (sup=5.910, per=1097.000, score=0.075)
[413] (sup=5.790, per=1096.000, score=0.075)
[824] (sup=8.070, per=1118.000, score=0.075)
[409] (sup=5.890, per=1099.000, score=0.075)
[869] (sup=4.990, per=1091.000, score=0.075)
[837] (sup=7.410, per=1113.000, score=0.075)
[1252] (sup=6.140, per=1102.000, score=0.075)
[120] (sup=4.530, per=1088.000, score=0.075)
[1393] (sup=5.020, per=1093.000, score=0.075)
[1428] (sup=4.090, per=1086.000, score=0.075)
[1396] (sup=4.400, per=1089.000, score=0.075)
[1317] (sup=6.100, per=1107.000, score=0.075)
[1208] (sup=6.010, per=1108.000, score=0.075)
[1284] (sup=4.960, per=1099.000, score=0.075)
[488] (sup=10.140, per=1146.000, score=0.075)
[759] (sup=5.100, per=1101.000, score=0.075)
[1515] (sup=4.530, per=1096.000, score=0.075)
[658] (sup=4.530, per=1096.000, score=0.075)
[77] (sup=5.850, per=1108.000, score=0.075)
[1192] (sup=4.590, per=1097.000, score=0.075)
[330] (sup=6.830, per=1118.000, score=0.075)
[2] (sup=2.920, per=1083.000, score=0.074)
[553] (sup=7.010, per=1120.000, score=0.074)
[985] (sup=5.470, per=1108.000, score=0.074)
[1466] (sup=4.020, per=1097.000, score=0.074)
[642] (sup=4.340, per=1100.000, score=0.074)
[1115] (sup=6.000, per=1115.000, score=0.074)
[1295] (sup=1.570, per=1076.000, score=0.074)
[364] (sup=3.540, per=1094.000, score=0.074)
