[40] (sup=25316.280, per=15.000, score=0.643)
[3195] (sup=133.380, per=2993.000, score=0.484)
[2507] (sup=101.460, per=2965.000, score=0.484)
[3162] (sup=92.110, per=2956.000, score=0.484)
[910] (sup=77.530, per=2946.000, score=0.484)
[1388] (sup=107.350, per=2981.000, score=0.484)
[3828] (sup=173.870, per=3050.000, score=0.484)
[5179] (sup=80.700, per=2964.000, score=0.484)
[761] (sup=114.950, per=3000.000, score=0.484)
[7] (sup=77.840, per=2968.000, score=0.484)
[2709] (sup=94.210, per=2986.000, score=0.484)
[2059] (sup=98.940, per=2995.000, score=0.484)
[1825] (sup=47.170, per=2947.000, score=0.484)
[4644] (sup=87.160, per=2993.000, score=0.484)
[1480] (sup=236.460, per=3144.000, score=0.484)
[2450] (sup=57.960, per=2969.000, score=0.483)
[342] (sup=203.590, per=3115.000, score=0.483)
[1537] (sup=79.880, per=2992.000, score=0.483)
[2012] (sup=109.860, per=3026.000, score=0.483)
[1021] (sup=218.840, per=3135.000, score=0.483)
[512] (sup=146.380, per=3063.000, score=0.483)
[1782] (sup=83.980, per=3003.000, score=0.483)
[2234] (sup=58.240, per=2979.000, score=0.483)
[760] (sup=108.840, per=3033.000, score=0.483)
[62] (sup=74.400, per=3000.000, score=0.483)
[68] (sup=89.500, per=3020.000, score=0.483)
[4340] (sup=123.970, per=3061.000, score=0.483)
[915] (sup=68.260, per=3006.000, score=0.483)
[4780] (sup=154.110, per=3092.000, score=0.483)
[208] (sup=90.980, per=3032.000, score=0.483)
[70] (sup=123.480, per=3065.000, score=0.483)
[276] (sup=64.890, per=3013.000, score=0.483)
[1160] (sup=99.090, per=3051.000, score=0.483)
[2560] (sup=67.900, per=3024.000, score=0.483)
[1250] (sup=118.580, per=3080.000, score=0.483)
[855] (sup=76.110, per=3038.000, score=0.483)
[1740] (sup=91.520, per=3061.000, score=0.483)
[1105] (sup=121.210, per=3091.000, score=0.483)
[555] (sup=62.520, per=3033.000, score=0.483)
[4145] (sup=91.250, per=3065.000, score=0.483)
[1835] (sup=48.700, per=3023.000, score=0.483)
[3161] (sup=134.160, per=3109.000, score=0.483)
[2255] (sup=178.810, per=3164.000, score=0.483)
[4306] (sup=64.340, per=3054.000, score=0.483)
[2538] (sup=105.610, per=3098.000, score=0.483)
[1773] (sup=104.750, per=3098.000, score=0.483)
[584] (sup=113.720, per=3112.000, score=0.483)
[1972] (sup=61.550, per=3061.000, score=0.483)
[5977] (sup=90.660, per=3091.000, score=0.483)
[1174] (sup=58.110, per=3059.000, score=0.483)
[2727] (sup=67.770, per=3069.000, score=0.483)
[1121] (sup=84.630, per=3087.000, score=0.483)
[4503] (sup=51.530, per=3056.000, score=0.483)
[2188] (sup=179.170, per=3184.000, score=0.483)
[730] (sup=73.400, per=3079.000, score=0.483)
[1026] (sup=98.800, per=3108.000, score=0.483)
[229] (sup=86.160, per=3096.000, score=0.483)
[4058] (sup=72.580, per=3084.000, score=0.483)
[3897] (sup=98.310, per=3113.000, score=0.483)
[1974] (sup=189.320, per=3205.000, score=0.483)
[4445] (sup=58.440, per=3078.000, score=0.483)
[3715] (sup=63.020, per=3083.000, score=0.483)
[1411] (sup=73.000, per=3095.000, score=0.483)
[922] (sup=160.730, per=3184.000, score=0.483)
[1114] (sup=224.700, per=3248.000, score=0.483)
[1774] (sup=105.520, per=3129.000, score=0.483)
[2148] (sup=99.210, per=3125.000, score=0.483)
[3209] (sup=47.060, per=3073.000, score=0.483)
[2202] (sup=76.640, per=3103.000, score=0.483)
[1418] (sup=266.820, per=3297.000, score=0.483)
[4295] (sup=59.530, per=3090.000, score=0.483)
[789] (sup=67.170, per=3098.000, score=0.483)
[1878] (sup=78.530, per=3110.000, score=0.483)
[916] (sup=72.970, per=3107.000, score=0.483)
[3777] (sup=69.900, per=3108.000, score=0.483)
[289] (sup=83.080, per=3124.000, score=0.483)
[1017] (sup=111.890, per=3154.000, score=0.483)
[1343] (sup=104.250, per=3147.000, score=0.483)
[2815] (sup=75.160, per=3122.000, score=0.483)
[771] (sup=79.850, per=3129.000, score=0.483)
[1014] (sup=130.380, per=3180.000, score=0.483)
[216] (sup=170.170, per=3220.000, score=0.483)
[2494] (sup=92.300, per=3148.000, score=0.483)
[3974] (sup=88.260, per=3144.000, score=0.483)
[4165] (sup=65.770, per=3124.000, score=0.483)
[3885] (sup=74.050, per=3133.000, score=0.483)
[4844] (sup=81.030, per=3141.000, score=0.483)
[1211] (sup=58.450, per=3119.000, score=0.483)
[3634] (sup=62.700, per=3125.000, score=0.483)
[712] (sup=107.680, per=3171.000, score=0.483)
[1320] (sup=74.180, per=3138.000, score=0.483)
[3541] (sup=42.910, per=3107.000, score=0.483)
[1184] (sup=141.210, per=3206.000, score=0.483)
[4114] (sup=83.890, per=3150.000, score=0.483)
[1096] (sup=65.610, per=3132.000, score=0.483)
[154] (sup=54.350, per=3121.000, score=0.483)
[542] (sup=77.350, per=3144.000, score=0.483)
[551] (sup=136.170, per=3203.000, score=0.483)
[1013] (sup=120.610, per=3189.000, score=0.483)
[1131] (sup=86.660, per=3162.000, score=0.483)
[968] (sup=62.430, per=3140.000, score=0.483)
[5969] (sup=99.590, per=3180.000, score=0.483)
[4487] (sup=65.310, per=3146.000, score=0.483)
[3337] (sup=70.870, per=3153.000, score=0.483)
[681] (sup=46.680, per=3133.000, score=0.483)
[3318] (sup=161.980, per=3254.000, score=0.482)
[1904] (sup=141.440, per=3239.000, score=0.482)
[653] (sup=163.960, per=3269.000, score=0.482)
[2841] (sup=86.860, per=3192.000, score=0.482)
[1808] (sup=60.040, per=3170.000, score=0.482)
[799] (sup=252.840, per=3363.000, score=0.482)
[4413] (sup=61.160, per=3175.000, score=0.482)
[571] (sup=390.020, per=3508.000, score=0.482)
[2243] (sup=70.280, per=3192.000, score=0.482)
[1009] (sup=80.910, per=3204.000, score=0.482)
[721] (sup=61.250, per=3185.000, score=0.482)
[3346] (sup=75.410, per=3200.000, score=0.482)
[1084] (sup=58.920, per=3186.000, score=0.482)
[969] (sup=101.210, per=3231.000, score=0.482)
[2034] (sup=66.050, per=3196.000, score=0.482)
[4018] (sup=60.300, per=3193.000, score=0.482)
[2136] (sup=222.420, per=3356.000, score=0.482)
[1292] (sup=146.060, per=3281.000, score=0.482)
[811] (sup=54.920, per=3190.000, score=0.482)
[2693] (sup=66.240, per=3204.000, score=0.482)
[2285] (sup=264.430, per=3403.000, score=0.482)
[594] (sup=98.300, per=3237.000, score=0.482)
[1701] (sup=59.860, per=3200.000, score=0.482)
[827] (sup=73.690, per=3219.000, score=0.482)
[875] (sup=98.450, per=3249.000, score=0.482)
[834] (sup=71.120, per=3226.000, score=0.482)
[792] (sup=87.950, per=3246.000, score=0.482)
[1548] (sup=74.340, per=3233.000, score=0.482)
[4298] (sup=68.400, per=3228.000, score=0.482)
[1959] (sup=69.370, per=3229.000, score=0.482)
[519] (sup=65.590, per=3227.000, score=0.482)
[2729] (sup=112.450, per=3275.000, score=0.482)
[5594] (sup=42.430, per=3206.000, score=0.482)
[1538] (sup=90.790, per=3256.000, score=0.482)
[3406] (sup=71.530, per=3237.000, score=0.482)
[496] (sup=60.520, per=3226.000, score=0.482)
[574] (sup=99.940, per=3266.000, score=0.482)
[1809] (sup=157.560, per=3330.000, score=0.482)
[562] (sup=59.310, per=3232.000, score=0.482)
[3488] (sup=64.100, per=3239.000, score=0.482)
[6083] (sup=74.270, per=3254.000, score=0.482)
[641] (sup=178.020, per=3360.000, score=0.482)
[699] (sup=92.710, per=3277.000, score=0.482)
[2409] (sup=85.150, per=3271.000, score=0.482)
[758] (sup=130.540, per=3317.000, score=0.482)
[2040] (sup=70.400, per=3260.000, score=0.482)
[237] (sup=86.480, per=3279.000, score=0.482)
[316] (sup=62.480, per=3259.000, score=0.482)
[1278] (sup=198.510, per=3396.000, score=0.482)
[2626] (sup=141.650, per=3340.000, score=0.482)
[2536] (sup=48.520, per=3247.000, score=0.482)
[4900] (sup=157.340, per=3361.000, score=0.482)
[1838] (sup=95.310, per=3300.000, score=0.482)
[2183] (sup=80.650, per=3286.000, score=0.482)
[1283] (sup=140.760, per=3348.000, score=0.482)
[1181] (sup=85.280, per=3298.000, score=0.482)
[2155] (sup=78.810, per=3296.000, score=0.482)
[1032] (sup=66.530, per=3291.000, score=0.482)
[2076] (sup=157.240, per=3382.000, score=0.482)
[821] (sup=64.190, per=3290.000, score=0.482)
[1022] (sup=56.780, per=3284.000, score=0.482)
[193] (sup=78.500, per=3309.000, score=0.482)
[2544] (sup=60.440, per=3291.000, score=0.482)
[5652] (sup=95.570, per=3330.000, score=0.482)
[1812] (sup=94.550, per=3332.000, score=0.482)
[6113] (sup=42.130, per=3280.000, score=0.482)
[221] (sup=119.670, per=3358.000, score=0.482)
[1245] (sup=71.730, per=3311.000, score=0.482)
[2516] (sup=199.340, per=3439.000, score=0.482)
[1657] (sup=59.140, per=3310.000, score=0.482)
[5340] (sup=84.350, per=3340.000, score=0.482)
[172] (sup=114.680, per=3371.000, score=0.482)
[3570] (sup=70.420, per=3329.000, score=0.482)
[2934] (sup=59.760, per=3323.000, score=0.481)
[829] (sup=96.680, per=3363.000, score=0.481)
[3683] (sup=47.660, per=3316.000, score=0.481)
[926] (sup=124.760, per=3396.000, score=0.481)
[4273] (sup=77.650, per=3350.000, score=0.481)
[696] (sup=96.220, per=3369.000, score=0.481)
[1295] (sup=135.570, per=3410.000, score=0.481)
[6191] (sup=95.860, per=3372.000, score=0.481)
[348] (sup=124.700, per=3402.000, score=0.481)
[5216] (sup=46.330, per=3324.000, score=0.481)
[2969] (sup=63.780, per=3345.000, score=0.481)
[3484] (sup=66.020, per=3354.000, score=0.481)
[5949] (sup=67.180, per=3357.000, score=0.481)
[1546] (sup=48.860, per=3341.000, score=0.481)
[2761] (sup=78.320, per=3371.000, score=0.481)
[2881] (sup=79.740, per=3377.000, score=0.481)
[142] (sup=104.770, per=3406.000, score=0.481)
[1541] (sup=60.230, per=3365.000, score=0.481)
[2967] (sup=72.700, per=3382.000, score=0.481)
[2892] (sup=99.270, per=3416.000, score=0.481)
[394] (sup=80.310, per=3398.000, score=0.481)
[2838] (sup=66.050, per=3388.000, score=0.481)
[1240] (sup=285.690, per=3608.000, score=0.481)
[2055] (sup=141.030, per=3464.000, score=0.481)
[726] (sup=63.270, per=3387.000, score=0.481)
[3308] (sup=60.130, per=3387.000, score=0.481)
[4393] (sup=56.930, per=3387.000, score=0.481)
[2968] (sup=86.280, per=3419.000, score=0.481)
[3432] (sup=48.830, per=3386.000, score=0.481)
[1772] (sup=102.070, per=3442.000, score=0.481)
[4144] (sup=89.660, per=3435.000, score=0.481)
[4434] (sup=72.340, per=3423.000, score=0.481)
[263] (sup=150.580, per=3502.000, score=0.481)
[1891] (sup=61.940, per=3414.000, score=0.481)
[4641] (sup=76.920, per=3432.000, score=0.481)
[105] (sup=111.580, per=3467.000, score=0.481)
[83] (sup=141.050, per=3499.000, score=0.481)
[876] (sup=50.000, per=3408.000, score=0.481)
[3266] (sup=40.790, per=3399.000, score=0.481)
[4581] (sup=61.600, per=3427.000, score=0.481)
[5075] (sup=150.040, per=3519.000, score=0.481)
[365] (sup=82.560, per=3457.000, score=0.481)
[3241] (sup=86.580, per=3463.000, score=0.481)
[5490] (sup=69.930, per=3450.000, score=0.481)
[1639] (sup=161.580, per=3542.000, score=0.481)
[92] (sup=77.030, per=3460.000, score=0.481)
[3473] (sup=66.700, per=3452.000, score=0.481)
[1539] (sup=116.110, per=3507.000, score=0.481)
[1599] (sup=94.650, per=3486.000, score=0.481)
[2203] (sup=91.900, per=3485.000, score=0.481)
[5125] (sup=139.180, per=3534.000, score=0.481)
[3868] (sup=73.310, per=3469.000, score=0.481)
[326] (sup=92.520, per=3493.000, score=0.481)
[1834] (sup=66.490, per=3468.000, score=0.481)
[332] (sup=105.150, per=3507.000, score=0.481)
[1593] (sup=99.310, per=3505.000, score=0.481)
[561] (sup=107.960, per=3515.000, score=0.481)
[4252] (sup=95.310, per=3504.000, score=0.481)
[1474] (sup=68.850, per=3478.000, score=0.481)
[1925] (sup=78.710, per=3489.000, score=0.481)
[1655] (sup=59.700, per=3470.000, score=0.481)
[2300] (sup=80.880, per=3496.000, score=0.481)
[4914] (sup=92.240, per=3509.000, score=0.481)
[1630] (sup=134.890, per=3555.000, score=0.481)
[2853] (sup=69.170, per=3498.000, score=0.481)
[89] (sup=80.800, per=3511.000, score=0.481)
[450] (sup=357.540, per=3790.000, score=0.481)
[2750] (sup=153.910, per=3587.000, score=0.481)
[914] (sup=258.890, per=3692.000, score=0.481)
[3036] (sup=65.210, per=3502.000, score=0.481)
[2574] (sup=137.560, per=3579.000, score=0.480)
[1792] (sup=99.430, per=3542.000, score=0.480)
[275] (sup=94.340, per=3537.000, score=0.480)
[3016] (sup=46.750, per=3490.000, score=0.480)
[2128] (sup=69.220, per=3516.000, score=0.480)
[3794] (sup=65.990, per=3515.000, score=0.480)
[2114] (sup=109.060, per=3561.000, score=0.480)
[262] (sup=255.450, per=3708.000, score=0.480)
[6277] (sup=45.580, per=3507.000, score=0.480)
[880] (sup=62.440, per=3531.000, score=0.480)
[1973] (sup=88.900, per=3562.000, score=0.480)
[862] (sup=102.700, per=3577.000, score=0.480)
[833] (sup=63.580, per=3539.000, score=0.480)
[2570] (sup=67.580, per=3546.000, score=0.480)
[363] (sup=49.190, per=3528.000, score=0.480)
[1592] (sup=114.610, per=3596.000, score=0.480)
[3102] (sup=66.840, per=3549.000, score=0.480)
[4891] (sup=46.390, per=3529.000, score=0.480)
[2632] (sup=52.190, per=3535.000, score=0.480)
[2264] (sup=102.460, per=3586.000, score=0.480)
[3313] (sup=91.430, per=3575.000, score=0.480)
[1330] (sup=59.900, per=3545.000, score=0.480)
[3325] (sup=95.960, per=3582.000, score=0.480)
[1379] (sup=122.020, per=3610.000, score=0.480)
[4745] (sup=91.160, per=3581.000, score=0.480)
[3554] (sup=119.710, per=3616.000, score=0.480)
[5083] (sup=43.320, per=3543.000, score=0.480)
[5713] (sup=67.980, per=3571.000, score=0.480)
[1612] (sup=74.950, per=3578.000, score=0.480)
[4633] (sup=48.530, per=3564.000, score=0.480)
[4897] (sup=72.840, per=3591.000, score=0.480)
[5002] (sup=53.580, per=3572.000, score=0.480)
[2092] (sup=167.380, per=3686.000, score=0.480)
[1310] (sup=76.800, per=3596.000, score=0.480)
[2675] (sup=65.670, per=3586.000, score=0.480)
[6318] (sup=47.590, per=3572.000, score=0.480)
[2372] (sup=40.030, per=3565.000, score=0.480)
[2558] (sup=69.680, per=3595.000, score=0.480)
[5604] (sup=58.410, per=3584.000, score=0.480)
[3222] (sup=117.060, per=3649.000, score=0.480)
[2327] (sup=75.880, per=3610.000, score=0.480)
[2634] (sup=172.140, per=3721.000, score=0.480)
[8] (sup=54.670, per=3606.000, score=0.480)
[1987] (sup=299.500, per=3851.000, score=0.480)
[2618] (sup=53.240, per=3605.000, score=0.480)
[4833] (sup=75.420, per=3632.000, score=0.480)
[816] (sup=67.230, per=3624.000, score=0.480)
[388] (sup=65.850, per=3628.000, score=0.480)
[2816] (sup=124.130, per=3688.000, score=0.480)
[692] (sup=73.200, per=3643.000, score=0.480)
[700] (sup=72.870, per=3648.000, score=0.480)
[2650] (sup=49.700, per=3625.000, score=0.480)
[1016] (sup=74.100, per=3653.000, score=0.480)
[2893] (sup=62.930, per=3642.000, score=0.480)
[6360] (sup=53.290, per=3634.000, score=0.480)
[6025] (sup=52.530, per=3634.000, score=0.480)
[2110] (sup=36.930, per=3621.000, score=0.480)
[2988] (sup=214.250, per=3800.000, score=0.480)
[1991] (sup=61.080, per=3657.000, score=0.480)
[4553] (sup=81.700, per=3680.000, score=0.480)
[3137] (sup=63.300, per=3665.000, score=0.480)
[898] (sup=49.060, per=3652.000, score=0.480)
[1613] (sup=83.710, per=3697.000, score=0.480)
[4361] (sup=97.950, per=3719.000, score=0.479)
[5831] (sup=65.900, per=3689.000, score=0.479)
[3697] (sup=60.770, per=3685.000, score=0.479)
[6388] (sup=58.600, per=3683.000, score=0.479)
[3841] (sup=83.000, per=3708.000, score=0.479)
[370] (sup=49.530, per=3676.000, score=0.479)
[2015] (sup=46.770, per=3679.000, score=0.479)
[944] (sup=64.770, per=3702.000, score=0.479)
[878] (sup=91.150, per=3730.000, score=0.479)
[2835] (sup=45.270, per=3685.000, score=0.479)
[5324] (sup=90.890, per=3732.000, score=0.479)
[65] (sup=98.820, per=3740.000, score=0.479)
[27] (sup=70.290, per=3715.000, score=0.479)
[888] (sup=118.140, per=3763.000, score=0.479)
[1815] (sup=354.010, per=4000.000, score=0.479)
[3421] (sup=85.790, per=3734.000, score=0.479)
[2908] (sup=88.340, per=3741.000, score=0.479)
[4358] (sup=97.630, per=3752.000, score=0.479)
[1440] (sup=81.450, per=3736.000, score=0.479)
[1689] (sup=59.360, per=3714.000, score=0.479)
[1057] (sup=58.460, per=3718.000, score=0.479)
[5482] (sup=43.000, per=3704.000, score=0.479)
[1867] (sup=43.690, per=3709.000, score=0.479)
[5092] (sup=47.070, per=3717.000, score=0.479)
[6137] (sup=56.050, per=3728.000, score=0.479)
[585] (sup=99.820, per=3773.000, score=0.479)
[283] (sup=114.990, per=3793.000, score=0.479)
[446] (sup=86.810, per=3766.000, score=0.479)
[1676] (sup=66.860, per=3748.000, score=0.479)
[4078] (sup=44.510, per=3727.000, score=0.479)
[1855] (sup=75.210, per=3759.000, score=0.479)
[51] (sup=133.230, per=3820.000, score=0.479)
[1061] (sup=112.190, per=3802.000, score=0.479)
[17] (sup=59.390, per=3750.000, score=0.479)
[2178] (sup=121.680, per=3813.000, score=0.479)
[2627] (sup=176.580, per=3868.000, score=0.479)
[4171] (sup=118.490, per=3814.000, score=0.479)
[5525] (sup=36.580, per=3734.000, score=0.479)
[959] (sup=76.640, per=3778.000, score=0.479)
[6121] (sup=62.060, per=3767.000, score=0.479)
[1499] (sup=77.960, per=3784.000, score=0.479)
[2964] (sup=61.400, per=3772.000, score=0.479)
[1140] (sup=66.060, per=3780.000, score=0.479)
[4551] (sup=37.170, per=3752.000, score=0.479)
[364] (sup=52.760, per=3769.000, score=0.479)
[2801] (sup=85.350, per=3806.000, score=0.479)
[2414] (sup=103.320, per=3825.000, score=0.479)
[2786] (sup=65.520, per=3788.000, score=0.479)
[1785] (sup=118.230, per=3841.000, score=0.479)
[1839] (sup=54.670, per=3780.000, score=0.479)
[4124] (sup=49.530, per=3776.000, score=0.479)
[168] (sup=125.740, per=3863.000, score=0.479)
[4765] (sup=62.510, per=3800.000, score=0.479)
[3087] (sup=92.410, per=3831.000, score=0.479)
[1869] (sup=55.710, per=3795.000, score=0.479)
[4834] (sup=45.940, per=3790.000, score=0.479)
[988] (sup=127.850, per=3874.000, score=0.479)
[6462] (sup=62.230, per=3810.000, score=0.479)
[2529] (sup=120.490, per=3872.000, score=0.479)
[449] (sup=64.220, per=3817.000, score=0.479)
[2044] (sup=56.180, per=3811.000, score=0.479)
[1094] (sup=42.100, per=3801.000, score=0.479)
[2241] (sup=96.000, per=3855.000, score=0.479)
[4557] (sup=74.030, per=3834.000, score=0.479)
[6444] (sup=41.590, per=3804.000, score=0.479)
[3952] (sup=53.150, per=3817.000, score=0.479)
[967] (sup=92.660, per=3862.000, score=0.479)
[3639] (sup=99.530, per=3871.000, score=0.479)
[4754] (sup=77.500, per=3849.000, score=0.479)
[1697] (sup=93.670, per=3868.000, score=0.479)
[128] (sup=103.000, per=3878.000, score=0.479)
[1397] (sup=76.560, per=3856.000, score=0.479)
[802] (sup=76.440, per=3865.000, score=0.479)
[1935] (sup=40.560, per=3836.000, score=0.478)
[6405] (sup=82.360, per=3880.000, score=0.478)
[1562] (sup=74.270, per=3872.000, score=0.478)
[2236] (sup=59.010, per=3865.000, score=0.478)
[2338] (sup=57.540, per=3867.000, score=0.478)
[4270] (sup=70.040, per=3880.000, score=0.478)
[3158] (sup=64.760, per=3878.000, score=0.478)
[4686] (sup=133.620, per=3947.000, score=0.478)
[5123] (sup=37.400, per=3853.000, score=0.478)
[814] (sup=90.370, per=3907.000, score=0.478)
[5983] (sup=46.000, per=3864.000, score=0.478)
[4308] (sup=128.650, per=3947.000, score=0.478)
[3660] (sup=47.750, per=3869.000, score=0.478)
[2514] (sup=75.360, per=3897.000, score=0.478)
[4167] (sup=65.170, per=3888.000, score=0.478)
[686] (sup=58.470, per=3883.000, score=0.478)
[1569] (sup=89.250, per=3917.000, score=0.478)
[2117] (sup=45.930, per=3874.000, score=0.478)
[6099] (sup=39.230, per=3869.000, score=0.478)
[1398] (sup=54.740, per=3885.000, score=0.478)
[4513] (sup=46.570, per=3879.000, score=0.478)
[4296] (sup=25.420, per=3858.000, score=0.478)
[3669] (sup=139.500, per=3973.000, score=0.478)
[674] (sup=135.730, per=3977.000, score=0.478)
[3035] (sup=77.160, per=3922.000, score=0.478)
[160] (sup=69.850, per=3923.000, score=0.478)
[3873] (sup=37.080, per=3892.000, score=0.478)
[2874] (sup=50.730, per=3906.000, score=0.478)
[1408] (sup=36.230, per=3893.000, score=0.478)
[1483] (sup=49.730, per=3908.000, score=0.478)
[235] (sup=142.170, per=4001.000, score=0.478)
[5233] (sup=41.920, per=3901.000, score=0.478)
[3150] (sup=111.500, per=3971.000, score=0.478)
[1261] (sup=49.930, per=3913.000, score=0.478)
[4614] (sup=42.050, per=3907.000, score=0.478)
[3215] (sup=72.690, per=3947.000, score=0.478)
[3319] (sup=56.680, per=3931.000, score=0.478)
[1145] (sup=314.790, per=4194.000, score=0.478)
[3143] (sup=31.880, per=3913.000, score=0.478)
[844] (sup=41.500, per=3927.000, score=0.478)
[860] (sup=62.280, per=3949.000, score=0.478)
[285] (sup=68.020, per=3956.000, score=0.478)
[515] (sup=211.830, per=4101.000, score=0.478)
[2797] (sup=45.740, per=3937.000, score=0.478)
[822] (sup=57.370, per=3952.000, score=0.478)
[2284] (sup=70.240, per=3972.000, score=0.478)
[4704] (sup=63.610, per=3966.000, score=0.478)
[1429] (sup=101.620, per=4005.000, score=0.478)
[1312] (sup=69.260, per=3977.000, score=0.478)
[4033] (sup=72.000, per=3988.000, score=0.478)
[1346] (sup=110.300, per=4027.000, score=0.478)
[2809] (sup=73.230, per=4001.000, score=0.478)
[1276] (sup=102.340, per=4032.000, score=0.478)
[3003] (sup=47.080, per=3980.000, score=0.478)
[2852] (sup=55.900, per=3993.000, score=0.478)
[5318] (sup=50.460, per=3990.000, score=0.478)
[688] (sup=51.820, per=3993.000, score=0.478)
[1153] (sup=50.640, per=3999.000, score=0.478)
[2502] (sup=48.460, per=3997.000, score=0.478)
[2610] (sup=49.160, per=4001.000, score=0.478)
[6119] (sup=111.970, per=4065.000, score=0.478)
[5152] (sup=51.740, per=4006.000, score=0.478)
[923] (sup=73.690, per=4028.000, score=0.478)
[675] (sup=47.180, per=4004.000, score=0.478)
[1284] (sup=36.290, per=3999.000, score=0.478)
[2270] (sup=84.060, per=4049.000, score=0.478)
[766] (sup=37.690, per=4013.000, score=0.477)
[4489] (sup=58.550, per=4039.000, score=0.477)
[981] (sup=53.330, per=4034.000, score=0.477)
[1814] (sup=49.220, per=4032.000, score=0.477)
[1559] (sup=49.300, per=4035.000, score=0.477)
[2320] (sup=48.800, per=4036.000, score=0.477)
[2244] (sup=56.620, per=4044.000, score=0.477)
[5503] (sup=55.530, per=4043.000, score=0.477)
[619] (sup=67.950, per=4056.000, score=0.477)
[251] (sup=143.900, per=4133.000, score=0.477)
[3047] (sup=41.770, per=4031.000, score=0.477)
[504] (sup=38.280, per=4030.000, score=0.477)
[4038] (sup=56.890, per=4050.000, score=0.477)
[2226] (sup=124.290, per=4119.000, score=0.477)
[4056] (sup=52.510, per=4049.000, score=0.477)
[3994] (sup=19.400, per=4021.000, score=0.477)
[2698] (sup=43.460, per=4046.000, score=0.477)
[2707] (sup=105.470, per=4111.000, score=0.477)
[2918] (sup=46.720, per=4060.000, score=0.477)
[4049] (sup=49.700, per=4063.000, score=0.477)
[2365] (sup=152.600, per=4172.000, score=0.477)
[684] (sup=83.080, per=4105.000, score=0.477)
[1286] (sup=49.490, per=4073.000, score=0.477)
[2545] (sup=58.960, per=4086.000, score=0.477)
[4545] (sup=37.240, per=4067.000, score=0.477)
[4359] (sup=77.260, per=4109.000, score=0.477)
[4425] (sup=87.120, per=4121.000, score=0.477)
[2713] (sup=52.900, per=4089.000, score=0.477)
[3392] (sup=32.890, per=4069.000, score=0.477)
[1981] (sup=63.600, per=4105.000, score=0.477)
[404] (sup=39.180, per=4082.000, score=0.477)
[484] (sup=41.320, per=4085.000, score=0.477)
[4731] (sup=36.840, per=4081.000, score=0.477)
[5212] (sup=28.280, per=4073.000, score=0.477)
[2432] (sup=62.640, per=4112.000, score=0.477)
[2769] (sup=47.540, per=4097.000, score=0.477)
[2776] (sup=200.330, per=4251.000, score=0.477)
[904] (sup=194.210, per=4247.000, score=0.477)
[5270] (sup=39.150, per=4095.000, score=0.477)
[4762] (sup=58.550, per=4116.000, score=0.477)
[1363] (sup=70.820, per=4131.000, score=0.477)
[1358] (sup=54.850, per=4118.000, score=0.477)
[2211] (sup=89.940, per=4156.000, score=0.477)
[3500] (sup=61.060, per=4129.000, score=0.477)
[3048] (sup=106.700, per=4176.000, score=0.477)
[1056] (sup=95.220, per=4166.000, score=0.477)
[309] (sup=128.910, per=4200.000, score=0.477)
[1409] (sup=99.330, per=4172.000, score=0.477)
[3510] (sup=37.950, per=4111.000, score=0.477)
[417] (sup=53.680, per=4128.000, score=0.477)
[5547] (sup=47.410, per=4124.000, score=0.477)
[3049] (sup=47.570, per=4125.000, score=0.477)
[1447] (sup=39.140, per=4117.000, score=0.477)
[514] (sup=52.140, per=4131.000, score=0.477)
[1946] (sup=43.870, per=4123.000, score=0.477)
[4921] (sup=64.370, per=4144.000, score=0.477)
[4772] (sup=84.320, per=4165.000, score=0.477)
[3203] (sup=95.540, per=4181.000, score=0.477)
[4142] (sup=76.410, per=4162.000, score=0.477)
[3298] (sup=81.020, per=4168.000, score=0.477)
[3312] (sup=119.250, per=4208.000, score=0.477)
[2185] (sup=229.350, per=4325.000, score=0.477)
[995] (sup=58.710, per=4160.000, score=0.477)
[739] (sup=52.100, per=4155.000, score=0.477)
[1580] (sup=70.470, per=4176.000, score=0.477)
[2991] (sup=115.530, per=4222.000, score=0.477)
[3551] (sup=35.340, per=4144.000, score=0.477)
[1383] (sup=34.130, per=4143.000, score=0.477)
[3898] (sup=40.520, per=4162.000, score=0.477)
[3073] (sup=36.370, per=4160.000, score=0.477)
[5932] (sup=59.460, per=4185.000, score=0.477)
[2333] (sup=47.280, per=4180.000, score=0.477)
[5063] (sup=34.390, per=4169.000, score=0.477)
[5789] (sup=39.420, per=4176.000, score=0.477)
[2515] (sup=79.880, per=4217.000, score=0.477)
[1106] (sup=67.560, per=4209.000, score=0.477)
[706] (sup=62.510, per=4204.000, score=0.477)
[47] (sup=42.210, per=4185.000, score=0.477)
[6355] (sup=40.260, per=4189.000, score=0.476)
[2474] (sup=48.070, per=4197.000, score=0.476)
[72] (sup=72.930, per=4222.000, score=0.476)
[2506] (sup=215.640, per=4366.000, score=0.476)
[638] (sup=70.880, per=4222.000, score=0.476)
[1753] (sup=50.750, per=4202.000, score=0.476)
[4721] (sup=108.050, per=4260.000, score=0.476)
[1129] (sup=51.600, per=4209.000, score=0.476)
[2364] (sup=65.430, per=4225.000, score=0.476)
[1019] (sup=47.950, per=4209.000, score=0.476)
[3107] (sup=67.160, per=4229.000, score=0.476)
[1780] (sup=43.590, per=4206.000, score=0.476)
[4057] (sup=65.200, per=4229.000, score=0.476)
[2528] (sup=73.540, per=4238.000, score=0.476)
[984] (sup=79.970, per=4246.000, score=0.476)
