[369] (sup=3928.850, per=113.000, score=0.519)
[943] (sup=210.690, per=1282.000, score=0.495)
[484] (sup=220.080, per=1293.000, score=0.495)
[521] (sup=242.680, per=1316.000, score=0.495)
[604] (sup=224.560, per=1305.000, score=0.495)
[754] (sup=288.250, per=1371.000, score=0.495)
[934] (sup=259.760, per=1347.000, score=0.495)
[648] (sup=271.410, per=1360.000, score=0.495)
[656] (sup=234.430, per=1330.000, score=0.495)
[613] (sup=200.470, per=1303.000, score=0.494)
[296] (sup=353.260, per=1469.000, score=0.494)
[772] (sup=252.970, per=1369.000, score=0.494)
[476] (sup=331.520, per=1454.000, score=0.494)
[12] (sup=255.350, per=1381.000, score=0.494)
[181] (sup=215.700, per=1347.000, score=0.494)
[756] (sup=193.290, per=1326.000, score=0.494)
[722] (sup=223.300, per=1368.000, score=0.494)
[23] (sup=199.920, per=1345.000, score=0.494)
[818] (sup=183.790, per=1329.000, score=0.494)
[866] (sup=212.370, per=1377.000, score=0.494)
[778] (sup=232.270, per=1397.000, score=0.494)
[927] (sup=343.850, per=1523.000, score=0.494)
[397] (sup=216.430, per=1403.000, score=0.494)
[365] (sup=282.180, per=1474.000, score=0.494)
[841] (sup=230.400, per=1429.000, score=0.494)
[214] (sup=253.520, per=1457.000, score=0.494)
[145] (sup=242.290, per=1447.000, score=0.494)
[499] (sup=159.880, per=1371.000, score=0.494)
[686] (sup=188.000, per=1407.000, score=0.494)
[752] (sup=202.390, per=1424.000, score=0.494)
[157] (sup=283.310, per=1505.000, score=0.494)
[456] (sup=229.620, per=1453.000, score=0.494)
[37] (sup=264.130, per=1493.000, score=0.494)
[751] (sup=217.490, per=1452.000, score=0.494)
[941] (sup=265.280, per=1501.000, score=0.494)
[312] (sup=227.140, per=1466.000, score=0.494)
[380] (sup=191.850, per=1437.000, score=0.494)
[850] (sup=230.290, per=1493.000, score=0.494)
[814] (sup=210.660, per=1486.000, score=0.494)
[262] (sup=177.420, per=1458.000, score=0.494)
[399] (sup=196.830, per=1498.000, score=0.493)
[658] (sup=255.490, per=1557.000, score=0.493)
[376] (sup=211.620, per=1522.000, score=0.493)
[375] (sup=251.080, per=1567.000, score=0.493)
[179] (sup=315.890, per=1657.000, score=0.493)
[371] (sup=193.210, per=1539.000, score=0.493)
[290] (sup=174.710, per=1536.000, score=0.493)
[151] (sup=207.980, per=1573.000, score=0.493)
[486] (sup=234.430, per=1614.000, score=0.493)
[398] (sup=239.600, per=1630.000, score=0.493)
[129] (sup=261.220, per=1653.000, score=0.493)
[377] (sup=178.210, per=1570.000, score=0.493)
[89] (sup=153.630, per=1548.000, score=0.493)
[883] (sup=182.580, per=1579.000, score=0.493)
[219] (sup=161.920, per=1561.000, score=0.493)
[678] (sup=191.470, per=1591.000, score=0.493)
[959] (sup=212.000, per=1616.000, score=0.493)
[232] (sup=218.960, per=1637.000, score=0.493)
[41] (sup=222.850, per=1641.000, score=0.493)
[696] (sup=188.280, per=1612.000, score=0.493)
[955] (sup=177.490, per=1613.000, score=0.493)
[667] (sup=181.530, per=1625.000, score=0.493)
[271] (sup=203.160, per=1659.000, score=0.493)
[160] (sup=260.400, per=1727.000, score=0.493)
[279] (sup=325.860, per=1794.000, score=0.493)
[808] (sup=140.700, per=1619.000, score=0.493)
[104] (sup=159.160, per=1654.000, score=0.493)
[819] (sup=163.370, per=1676.000, score=0.492)
[132] (sup=164.700, per=1678.000, score=0.492)
[166] (sup=148.910, per=1677.000, score=0.492)
[532] (sup=231.700, per=1776.000, score=0.492)
[385] (sup=201.380, per=1749.000, score=0.492)
[401] (sup=234.610, per=1785.000, score=0.492)
[765] (sup=206.310, per=1764.000, score=0.492)
[973] (sup=214.790, per=1778.000, score=0.492)
[812] (sup=184.260, per=1757.000, score=0.492)
[682] (sup=167.050, per=1746.000, score=0.492)
[800] (sup=137.550, per=1719.000, score=0.492)
[282] (sup=230.500, per=1815.000, score=0.492)
[359] (sup=181.710, per=1771.000, score=0.492)
[210] (sup=212.860, per=1804.000, score=0.492)
[226] (sup=186.320, per=1781.000, score=0.492)
[614] (sup=183.970, per=1789.000, score=0.492)
[890] (sup=163.920, per=1771.000, score=0.492)
[318] (sup=133.750, per=1749.000, score=0.492)
[537] (sup=191.580, per=1811.000, score=0.492)
[438] (sup=160.060, per=1784.000, score=0.492)
[716] (sup=185.050, per=1828.000, score=0.492)
[694] (sup=192.940, per=1846.000, score=0.492)
[265] (sup=159.210, per=1821.000, score=0.492)
[589] (sup=199.290, per=1872.000, score=0.492)
[114] (sup=190.310, per=1873.000, score=0.492)
[167] (sup=177.730, per=1869.000, score=0.492)
[60] (sup=151.750, per=1863.000, score=0.491)
[672] (sup=215.250, per=1929.000, score=0.491)
[984] (sup=229.130, per=1944.000, score=0.491)
[445] (sup=124.610, per=1866.000, score=0.491)
[715] (sup=174.460, per=1937.000, score=0.491)
[782] (sup=215.640, per=1997.000, score=0.491)
[735] (sup=108.230, per=1915.000, score=0.491)
[125] (sup=154.720, per=1968.000, score=0.491)
[974] (sup=234.540, per=2052.000, score=0.491)
[917] (sup=148.330, per=1972.000, score=0.491)
[698] (sup=182.960, per=2016.000, score=0.491)
[538] (sup=166.410, per=2004.000, score=0.491)
[998] (sup=139.220, per=1980.000, score=0.491)
[602] (sup=141.710, per=2000.000, score=0.491)
[536] (sup=149.860, per=2015.000, score=0.491)
[916] (sup=121.780, per=2005.000, score=0.491)
[780] (sup=136.080, per=2021.000, score=0.491)
[483] (sup=148.830, per=2041.000, score=0.491)
[700] (sup=181.040, per=2085.000, score=0.490)
[443] (sup=161.430, per=2069.000, score=0.490)
[554] (sup=199.240, per=2107.000, score=0.490)
[823] (sup=171.590, per=2081.000, score=0.490)
[882] (sup=135.890, per=2046.000, score=0.490)
[681] (sup=131.790, per=2046.000, score=0.490)
[436] (sup=184.950, per=2123.000, score=0.490)
[102] (sup=161.560, per=2118.000, score=0.490)
[807] (sup=151.600, per=2112.000, score=0.490)
[899] (sup=157.140, per=2119.000, score=0.490)
[651] (sup=149.730, per=2115.000, score=0.490)
[937] (sup=166.440, per=2132.000, score=0.490)
[82] (sup=138.720, per=2140.000, score=0.490)
[540] (sup=182.360, per=2200.000, score=0.490)
[304] (sup=135.120, per=2169.000, score=0.490)
[895] (sup=197.130, per=2248.000, score=0.490)
[307] (sup=120.930, per=2185.000, score=0.490)
[525] (sup=218.450, per=2289.000, score=0.490)
[65] (sup=160.260, per=2233.000, score=0.490)
[902] (sup=155.300, per=2234.000, score=0.490)
[339] (sup=115.060, per=2208.000, score=0.490)
[758] (sup=118.750, per=2221.000, score=0.489)
[332] (sup=133.380, per=2237.000, score=0.489)
[697] (sup=155.350, per=2261.000, score=0.489)
[865] (sup=149.770, per=2266.000, score=0.489)
[139] (sup=134.050, per=2252.000, score=0.489)
[268] (sup=111.610, per=2262.000, score=0.489)
[931] (sup=159.470, per=2326.000, score=0.489)
[302] (sup=147.390, per=2326.000, score=0.489)
[467] (sup=105.590, per=2321.000, score=0.489)
[867] (sup=126.480, per=2383.000, score=0.489)
[593] (sup=119.390, per=2383.000, score=0.489)
[576] (sup=119.200, per=2383.000, score=0.489)
[180] (sup=120.460, per=2389.000, score=0.489)
[231] (sup=138.140, per=2411.000, score=0.489)
[15] (sup=98.910, per=2393.000, score=0.489)
[207] (sup=132.500, per=2442.000, score=0.488)
[453] (sup=99.610, per=2420.000, score=0.488)
[590] (sup=117.060, per=2443.000, score=0.488)
[653] (sup=180.360, per=2535.000, score=0.488)
[183] (sup=138.780, per=2532.000, score=0.488)
[314] (sup=108.210, per=2504.000, score=0.488)
[287] (sup=97.390, per=2515.000, score=0.488)
[903] (sup=109.390, per=2562.000, score=0.488)
[187] (sup=177.120, per=2642.000, score=0.488)
[68] (sup=154.600, per=2622.000, score=0.488)
[628] (sup=144.980, per=2652.000, score=0.487)
[610] (sup=90.600, per=2638.000, score=0.487)
[403] (sup=151.140, per=2700.000, score=0.487)
[90] (sup=107.620, per=2673.000, score=0.487)
[561] (sup=182.400, per=2758.000, score=0.487)
[699] (sup=126.940, per=2711.000, score=0.487)
[87] (sup=116.940, per=2738.000, score=0.487)
[940] (sup=170.280, per=2793.000, score=0.487)
[557] (sup=120.970, per=2786.000, score=0.487)
[803] (sup=90.030, per=2799.000, score=0.486)
[48] (sup=85.840, per=2844.000, score=0.486)
[848] (sup=96.780, per=2927.000, score=0.486)
[645] (sup=102.920, per=2997.000, score=0.486)
[25] (sup=100.740, per=3027.000, score=0.485)
[657] (sup=70.880, per=3010.000, score=0.485)
[978] (sup=138.980, per=3158.000, score=0.485)
[774] (sup=93.510, per=3113.000, score=0.485)
[680] (sup=133.880, per=3175.000, score=0.485)
[597] (sup=131.720, per=3209.000, score=0.485)
[30] (sup=84.290, per=3166.000, score=0.485)
[463] (sup=81.650, per=3200.000, score=0.484)
[744] (sup=95.400, per=3229.000, score=0.484)
[50] (sup=70.870, per=3232.000, score=0.484)
[822] (sup=92.770, per=3317.000, score=0.484)
[248] (sup=89.830, per=3315.000, score=0.484)
[893] (sup=115.460, per=3376.000, score=0.484)
[932] (sup=90.480, per=3363.000, score=0.484)
[671] (sup=127.440, per=3400.000, score=0.484)
[325] (sup=88.750, per=3380.000, score=0.484)
[57] (sup=53.210, per=3391.000, score=0.483)
[306] (sup=104.820, per=3495.000, score=0.483)
[256] (sup=87.640, per=3478.000, score=0.483)
[373] (sup=85.370, per=3492.000, score=0.483)
[703] (sup=68.320, per=3478.000, score=0.483)
[270] (sup=72.940, per=3490.000, score=0.483)
[828] (sup=65.100, per=3487.000, score=0.483)
[1000] (sup=91.410, per=3523.000, score=0.483)
[147] (sup=54.560, per=3550.000, score=0.483)
[502] (sup=55.260, per=3613.000, score=0.482)
[229] (sup=60.810, per=3709.000, score=0.482)
[17] (sup=71.020, per=3742.000, score=0.482)
[980] (sup=71.860, per=3822.000, score=0.481)
[986] (sup=64.650, per=3821.000, score=0.481)
[928] (sup=77.630, per=3836.000, score=0.481)
[43] (sup=57.240, per=3873.000, score=0.481)
[892] (sup=71.760, per=3896.000, score=0.481)
[440] (sup=114.070, per=3944.000, score=0.481)
[368] (sup=81.370, per=3993.000, score=0.480)
[442] (sup=46.840, per=4092.000, score=0.480)
[20] (sup=56.830, per=4127.000, score=0.480)
[238] (sup=48.630, per=4179.000, score=0.479)
[258] (sup=70.260, per=4202.000, score=0.479)
[103] (sup=48.740, per=4201.000, score=0.479)
[857] (sup=52.130, per=4260.000, score=0.479)
[247] (sup=93.090, per=4329.000, score=0.479)
[918] (sup=38.080, per=4291.000, score=0.479)
[392] (sup=56.580, per=4400.000, score=0.478)
[192] (sup=51.500, per=4449.000, score=0.478)
[788] (sup=42.250, per=4471.000, score=0.478)
[223] (sup=65.570, per=4499.000, score=0.478)
[427] (sup=58.450, per=4525.000, score=0.478)
[546] (sup=60.770, per=4556.000, score=0.478)
[331] (sup=48.750, per=4598.000, score=0.477)
[154] (sup=47.620, per=4638.000, score=0.477)
[636] (sup=66.690, per=4709.000, score=0.477)
[92] (sup=61.160, per=4772.000, score=0.476)
[136] (sup=41.190, per=4777.000, score=0.476)
[245] (sup=49.250, per=4933.000, score=0.476)
[509] (sup=53.240, per=5006.000, score=0.475)
[777] (sup=36.540, per=5020.000, score=0.475)
[255] (sup=45.660, per=5086.000, score=0.475)
[84] (sup=91.960, per=5197.000, score=0.474)
[873] (sup=57.890, per=5199.000, score=0.474)
[200] (sup=55.210, per=5444.000, score=0.473)
[249] (sup=47.950, per=5448.000, score=0.473)
[966] (sup=38.290, per=5605.000, score=0.472)
[477] (sup=66.640, per=5658.000, score=0.472)
[952] (sup=30.340, per=6193.000, score=0.469)
[274] (sup=48.230, per=6263.000, score=0.469)
[663] (sup=58.870, per=6291.000, score=0.469)
[24] (sup=65.640, per=6423.000, score=0.468)
[870] (sup=46.330, per=6499.000, score=0.468)
[293] (sup=31.640, per=6526.000, score=0.468)
[740] (sup=25.060, per=6552.000, score=0.467)
[357] (sup=45.860, per=6615.000, score=0.467)
[725] (sup=43.110, per=6618.000, score=0.467)
[153] (sup=30.770, per=6644.000, score=0.467)
[553] (sup=28.430, per=6669.000, score=0.467)
[730] (sup=50.410, per=6798.000, score=0.466)
[684] (sup=38.910, per=6812.000, score=0.466)
[991] (sup=44.610, per=6888.000, score=0.466)
[63] (sup=56.880, per=7051.000, score=0.465)
[742] (sup=49.460, per=7213.000, score=0.464)
[75] (sup=25.910, per=7466.000, score=0.463)
[496] (sup=27.810, per=7483.000, score=0.463)
[35] (sup=26.880, per=7543.000, score=0.462)
[881] (sup=47.420, per=7597.000, score=0.462)
[14] (sup=19.800, per=7621.000, score=0.462)
[400] (sup=39.590, per=7764.000, score=0.461)
[768] (sup=20.630, per=7979.000, score=0.460)
[288] (sup=30.250, per=8518.000, score=0.458)
[203] (sup=27.220, per=8518.000, score=0.458)
[294] (sup=30.850, per=8617.000, score=0.457)
[583] (sup=29.770, per=8671.000, score=0.457)
[419] (sup=27.850, per=8741.000, score=0.456)
[364] (sup=24.090, per=8914.000, score=0.456)
[644] (sup=30.990, per=9337.000, score=0.453)
[452] (sup=32.400, per=9441.000, score=0.453)
[987] (sup=31.070, per=9526.000, score=0.453)
[432] (sup=12.580, per=9964.000, score=0.450)
[190] (sup=16.830, per=10084.000, score=0.450)
[638] (sup=20.030, per=10288.000, score=0.449)
[492] (sup=37.360, per=10407.000, score=0.448)
[533] (sup=24.300, per=10407.000, score=0.448)
[727] (sup=19.780, per=10724.000, score=0.446)
[504] (sup=37.440, per=10858.000, score=0.446)
[170] (sup=16.640, per=10938.000, score=0.445)
[466] (sup=15.250, per=11513.000, score=0.443)
[480] (sup=15.210, per=11513.000, score=0.443)
[960] (sup=17.320, per=12198.000, score=0.439)
[995] (sup=13.620, per=12430.000, score=0.438)
[21] (sup=19.170, per=13056.000, score=0.435)
[552] (sup=34.520, per=13171.000, score=0.434)
[138] (sup=23.630, per=14145.000, score=0.429)
[455] (sup=11.490, per=14610.000, score=0.427)
[298] (sup=15.570, per=14886.000, score=0.426)
[474] (sup=16.470, per=15382.000, score=0.423)
[769] (sup=7.430, per=15488.000, score=0.423)
[122] (sup=9.510, per=15714.000, score=0.421)
[383] (sup=26.790, per=16351.000, score=0.418)
[878] (sup=9.140, per=16926.000, score=0.415)
[124] (sup=12.550, per=17560.000, score=0.412)
[726] (sup=10.830, per=18507.000, score=0.408)
[871] (sup=11.470, per=19757.000, score=0.401)
[283] (sup=6.220, per=23893.000, score=0.381)
[851] (sup=6.380, per=28619.000, score=0.357)
[361] (sup=6.980, per=29119.000, score=0.354)
[503] (sup=5.920, per=30815.000, score=0.346)
[620] (sup=2.960, per=34113.000, score=0.329)
[620, 659] (sup=1.901, per=34113.000, score=0.000)
[620, 659, 526] (sup=1.389, per=34113.000, score=0.000)
[620, 967] (sup=1.381, per=34113.000, score=0.000)
[620, 606] (sup=1.130, per=34113.000, score=0.000)
[620, 659, 328] (sup=1.088, per=34113.000, score=0.000)
[620, 659, 241] (sup=0.945, per=34113.000, score=0.000)
[620, 659, 598] (sup=0.877, per=34113.000, score=0.000)
[620, 606, 526] (sup=0.842, per=34113.000, score=0.000)
[620, 659, 967] (sup=0.832, per=34113.000, score=0.000)
[620, 659, 526, 328] (sup=0.817, per=34113.000, score=0.000)
[620, 967, 241] (sup=0.772, per=34113.000, score=0.000)
[620, 606, 659] (sup=0.764, per=34113.000, score=0.000)
[620, 606, 241] (sup=0.708, per=34113.000, score=0.000)
[620, 659, 241, 526] (sup=0.690, per=34113.000, score=0.000)
[620, 606, 328] (sup=0.677, per=34113.000, score=0.000)
[620, 659, 526, 598] (sup=0.663, per=34113.000, score=0.000)
[620, 606, 598] (sup=0.620, per=34113.000, score=0.000)
[620, 659, 241, 328] (sup=0.608, per=34113.000, score=0.000)
[620, 659, 967, 526] (sup=0.601, per=34113.000, score=0.000)
[620, 606, 659, 526] (sup=0.560, per=34113.000, score=0.000)
[620, 967, 241, 526] (sup=0.550, per=34113.000, score=0.000)
[620, 606, 967] (sup=0.527, per=34113.000, score=0.000)
[620, 659, 241, 598] (sup=0.526, per=34113.000, score=0.000)
[620, 606, 241, 526] (sup=0.520, per=34113.000, score=0.000)
[620, 606, 526, 328] (sup=0.517, per=34113.000, score=0.000)
[620, 659, 967, 598] (sup=0.501, per=34113.000, score=0.000)
[620, 659, 241, 967] (sup=0.482, per=34113.000, score=0.000)
[620, 606, 241, 659] (sup=0.479, per=34113.000, score=0.000)
[620, 606, 526, 598] (sup=0.479, per=34113.000, score=0.000)
[620, 606, 241, 328] (sup=0.467, per=34113.000, score=0.000)
[620, 659, 241, 526, 328] (sup=0.457, per=34113.000, score=0.000)
[620, 659, 967, 328] (sup=0.439, per=34113.000, score=0.000)
[620, 606, 659, 328] (sup=0.439, per=34113.000, score=0.000)
[620, 606, 659, 598] (sup=0.434, per=34113.000, score=0.000)
[620, 659, 241, 526, 598] (sup=0.395, per=34113.000, score=0.000)
[620, 606, 967, 526] (sup=0.390, per=34113.000, score=0.000)
[620, 659, 328, 598] (sup=0.382, per=34113.000, score=0.000)
[620, 606, 241, 598] (sup=0.380, per=34113.000, score=0.000)
[620, 659, 967, 526, 598] (sup=0.367, per=34113.000, score=0.000)
[620, 606, 659, 967] (sup=0.364, per=34113.000, score=0.000)
[620, 606, 241, 526, 328] (sup=0.351, per=34113.000, score=0.000)
[620, 606, 241, 967] (sup=0.350, per=34113.000, score=0.000)
[620, 659, 241, 967, 526] (sup=0.347, per=34113.000, score=0.000)
[620, 606, 241, 659, 526] (sup=0.346, per=34113.000, score=0.000)
[620, 606, 967, 598] (sup=0.337, per=34113.000, score=0.000)
[620, 659, 967, 526, 328] (sup=0.335, per=34113.000, score=0.000)
[620, 606, 659, 526, 328] (sup=0.334, per=34113.000, score=0.000)
[620, 967, 241, 526, 328] (sup=0.332, per=34113.000, score=0.000)
[620, 606, 659, 526, 598] (sup=0.328, per=34113.000, score=0.000)
[620, 659, 526, 328, 598] (sup=0.316, per=34113.000, score=0.000)
[620, 659, 241, 967, 598] (sup=0.301, per=34113.000, score=0.000)
[620, 606, 241, 659, 328] (sup=0.298, per=34113.000, score=0.000)
[620, 606, 967, 328] (sup=0.297, per=34113.000, score=0.000)
[620, 606, 241, 526, 598] (sup=0.290, per=34113.000, score=0.000)
[620, 606, 328, 598] (sup=0.284, per=34113.000, score=0.000)
[620, 659, 241, 967, 328] (sup=0.281, per=34113.000, score=0.000)
[620, 606, 241, 659, 598] (sup=0.277, per=34113.000, score=0.000)
[620, 606, 659, 967, 526] (sup=0.264, per=34113.000, score=0.000)
[620, 606, 967, 526, 598] (sup=0.255, per=34113.000, score=0.000)
[620, 606, 241, 967, 526] (sup=0.255, per=34113.000, score=0.000)
[620, 606, 241, 659, 967] (sup=0.243, per=34113.000, score=0.000)
[620, 606, 659, 967, 598] (sup=0.240, per=34113.000, score=0.000)
[620, 606, 526, 328, 598] (sup=0.236, per=34113.000, score=0.000)
[620, 606, 967, 526, 328] (sup=0.229, per=34113.000, score=0.000)
[620, 659, 241, 328, 598] (sup=0.228, per=34113.000, score=0.000)
[620, 606, 241, 659, 526, 328] (sup=0.224, per=34113.000, score=0.000)
[620, 659, 241, 967, 526, 598] (sup=0.220, per=34113.000, score=0.000)
[620, 606, 241, 967, 328] (sup=0.213, per=34113.000, score=0.000)
[620, 659, 241, 967, 526, 328] (sup=0.213, per=34113.000, score=0.000)
[620, 606, 241, 967, 598] (sup=0.210, per=34113.000, score=0.000)
[620, 606, 241, 659, 526, 598] (sup=0.205, per=34113.000, score=0.000)
[620, 659, 967, 328, 598] (sup=0.200, per=34113.000, score=0.000)
[620, 606, 659, 967, 328] (sup=0.195, per=34113.000, score=0.000)
[620, 606, 659, 328, 598] (sup=0.192, per=34113.000, score=0.000)
[620, 659, 241, 526, 328, 598] (sup=0.189, per=34113.000, score=0.000)
[620, 606, 659, 967, 526, 598] (sup=0.178, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 526] (sup=0.173, per=34113.000, score=0.000)
[620, 606, 241, 328, 598] (sup=0.171, per=34113.000, score=0.000)
[620, 659, 967, 526, 328, 598] (sup=0.165, per=34113.000, score=0.000)
[620, 606, 241, 967, 526, 328] (sup=0.162, per=34113.000, score=0.000)
[620, 606, 659, 526, 328, 598] (sup=0.158, per=34113.000, score=0.000)
[620, 606, 241, 967, 526, 598] (sup=0.157, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 598] (sup=0.155, per=34113.000, score=0.000)
[620, 606, 659, 967, 526, 328] (sup=0.150, per=34113.000, score=0.000)
[620, 606, 967, 328, 598] (sup=0.148, per=34113.000, score=0.000)
[620, 967, 241, 526, 328, 598] (sup=0.147, per=34113.000, score=0.000)
[620, 606, 241, 526, 328, 598] (sup=0.141, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 328] (sup=0.139, per=34113.000, score=0.000)
[620, 606, 967, 526, 328, 598] (sup=0.122, per=34113.000, score=0.000)
[620, 659, 241, 967, 328, 598] (sup=0.122, per=34113.000, score=0.000)
[620, 606, 241, 659, 328, 598] (sup=0.118, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 526, 598] (sup=0.112, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 526, 328] (sup=0.105, per=34113.000, score=0.000)
[620, 606, 659, 967, 328, 598] (sup=0.102, per=34113.000, score=0.000)
[620, 659, 241, 967, 526, 328, 598] (sup=0.100, per=34113.000, score=0.000)
[620, 606, 241, 659, 526, 328, 598] (sup=0.097, per=34113.000, score=0.000)
[620, 606, 241, 967, 328, 598] (sup=0.090, per=34113.000, score=0.000)
[620, 606, 659, 967, 526, 328, 598] (sup=0.083, per=34113.000, score=0.000)
[620, 606, 241, 967, 526, 328, 598] (sup=0.074, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 328, 598] (sup=0.063, per=34113.000, score=0.000)
[620, 606, 241, 659, 967, 526, 328, 598] (sup=0.052, per=34113.000, score=0.000)
[246] (sup=1.400, per=43472.000, score=0.283)
[246, 506] (sup=0.878, per=43472.000, score=0.000)
[246, 530] (sup=0.807, per=43472.000, score=0.000)
[246, 911] (sup=0.669, per=43472.000, score=0.000)
[246, 506, 530] (sup=0.509, per=43472.000, score=0.000)
[246, 767] (sup=0.434, per=43472.000, score=0.000)
[246, 506, 911] (sup=0.397, per=43472.000, score=0.000)
[246, 530, 911] (sup=0.378, per=43472.000, score=0.000)
[246, 506, 767] (sup=0.306, per=43472.000, score=0.000)
[246, 767, 911] (sup=0.256, per=43472.000, score=0.000)
[246, 530, 767] (sup=0.233, per=43472.000, score=0.000)
[246, 506, 911, 530] (sup=0.228, per=43472.000, score=0.000)
[246, 506, 911, 767] (sup=0.176, per=43472.000, score=0.000)
[246, 506, 767, 530] (sup=0.172, per=43472.000, score=0.000)
[246, 530, 911, 767] (sup=0.129, per=43472.000, score=0.000)
[246, 506, 911, 767, 530] (sup=0.096, per=43472.000, score=0.000)
[565] (sup=5.200, per=51674.000, score=0.242)
[565, 802] (sup=2.972, per=51674.000, score=0.000)
[565, 101] (sup=2.735, per=51674.000, score=0.000)
[565, 950] (sup=2.311, per=51674.000, score=0.000)
[565, 530] (sup=1.940, per=51674.000, score=0.000)
[565, 101, 802] (sup=1.539, per=51674.000, score=0.000)
[565, 101, 950] (sup=1.461, per=51674.000, score=0.000)
[565, 802, 950] (sup=1.181, per=51674.000, score=0.000)
[565, 530, 802] (sup=1.102, per=51674.000, score=0.000)
[565, 101, 530] (sup=1.069, per=51674.000, score=0.000)
[565, 530, 950] (sup=0.835, per=51674.000, score=0.000)
[565, 101, 802, 950] (sup=0.807, per=51674.000, score=0.000)
[565, 101, 802, 530] (sup=0.582, per=51674.000, score=0.000)
[565, 101, 950, 530] (sup=0.579, per=51674.000, score=0.000)
[565, 530, 802, 950] (sup=0.431, per=51674.000, score=0.000)
[565, 101, 802, 950, 530] (sup=0.311, per=51674.000, score=0.000)
